Date,TransactionID,ProductID,ProductName,Category,Quantity,Price,Type,Amount,PaymentMode
2026-04-30,TXN2594,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-04-30,TXN2595,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Card
2026-05-01,TXN2596,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-01,TXN2597,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-01,TXN2598,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-01,TXN2599,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-05-01,TXN2600,P107,Brooke Bond Red Label Tea 250g,Beverages,5,120,Sale,600,UPI
2026-05-01,TXN2601,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-05-01,TXN2602,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-01,TXN2603,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-01,TXN2604,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-05-01,TXN2605,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-05-01,TXN2606,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-05-01,TXN2607,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-01,TXN_RENT_052026,EXP_RENT,Shop Rent Payment,Operations,1,12000,Expense,12000,UPI
2026-05-02,TXN2608,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-02,TXN2609,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-05-02,TXN2610,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-02,TXN2611,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-02,TXN2612,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,UPI
2026-05-02,TXN2613,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Cash
2026-05-02,TXN2614,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-02,TXN2615,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-05-02,TXN2616,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-05-02,TXN2617,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-02,TXN2618,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-02,TXN2619,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,5,280,Sale,1400,Cash
2026-05-02,TXN2620,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-02,TXN2621,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-02,TXN2622,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-03,TXN2623,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-05-03,TXN2624,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-05-03,TXN2625,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-05-03,TXN2626,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-03,TXN2627,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,3,280,Sale,840,UPI
2026-05-03,TXN2628,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-03,TXN2629,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-05-03,TXN2630,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-03,TXN2631,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-03,TXN2632,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-03,TXN2633,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-05-03,TXN2634,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Card
2026-05-03,TXN2635,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-03,TXN2636,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-03,TXN2637,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Cash
2026-05-03,TXN2638,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-05-03,TXN2639,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-03,TXN2640,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Card
2026-05-03,TXN2641,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-04,TXN2642,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-04,TXN2643,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-05-04,TXN2644,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-04,TXN2645,P105,Toor Dal Premium 1kg,Pulses,5,180,Sale,900,Cash
2026-05-04,TXN2646,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-05-04,TXN2647,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-04,TXN_RESTOCK_2647,P107,Restock: Brooke Bond Red Label Tea 250g,Restock,30,95,Expense,2850,Cash
2026-05-05,TXN2648,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-05-05,TXN2649,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-05-05,TXN2650,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-05,TXN2651,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,UPI
2026-05-05,TXN2652,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-05,TXN2653,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-05,TXN2654,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-05-06,TXN2655,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-05-06,TXN2656,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-06,TXN2657,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-06,TXN2658,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-06,TXN2659,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-06,TXN2660,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-06,TXN2661,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-06,TXN2662,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-06,TXN2663,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-06,TXN2664,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Card
2026-05-06,TXN2665,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-06,TXN2666,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-05-06,TXN2667,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-06,TXN2668,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Card
2026-05-07,TXN2669,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-07,TXN2670,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-05-07,TXN2671,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-07,TXN2672,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-07,TXN2673,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-07,TXN2674,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-07,TXN2675,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-07,TXN2676,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-05-07,TXN2677,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-07,TXN2678,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-07,TXN2679,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-07,TXN2680,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-05-07,TXN2681,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-07,TXN2682,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-08,TXN2683,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-08,TXN2684,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-08,TXN2685,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-05-08,TXN2686,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Card
2026-05-08,TXN2687,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-08,TXN2688,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-05-09,TXN2689,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-09,TXN2690,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Card
2026-05-09,TXN2691,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Card
2026-05-09,TXN2692,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,Card
2026-05-09,TXN2693,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-09,TXN2694,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-09,TXN2695,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-09,TXN2696,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,Cash
2026-05-09,TXN2697,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-09,TXN2698,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Card
2026-05-09,TXN2699,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-10,TXN2700,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-10,TXN2701,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-10,TXN2702,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-05-10,TXN2703,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-10,TXN2704,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-05-10,TXN2705,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-05-10,TXN2706,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-10,TXN2707,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,Cash
2026-05-10,TXN2708,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Card
2026-05-10,TXN2709,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-05-10,TXN2710,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-10,TXN2711,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-05-10,TXN_ELEC_052026,EXP_ELEC,Electricity Bill,Utilities,1,2735,Expense,2735,UPI
2026-05-11,TXN2712,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-11,TXN2713,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-11,TXN2714,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-11,TXN2715,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-05-11,TXN2716,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-11,TXN2717,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Cash
2026-05-11,TXN2718,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-11,TXN2719,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-11,TXN2720,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-12,TXN2721,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-12,TXN2722,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-12,TXN2723,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,Cash
2026-05-12,TXN2724,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-12,TXN2725,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-13,TXN2726,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-13,TXN2727,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-13,TXN2728,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-13,TXN2729,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Cash
2026-05-13,TXN2730,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-13,TXN2731,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,Card
2026-05-13,TXN2732,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-13,TXN2733,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-05-13,TXN2734,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-13,TXN2735,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-05-13,TXN2736,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-13,TXN2737,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-05-13,TXN2738,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-05-13,TXN_RESTOCK_2738,P105,Restock: Toor Dal Premium 1kg,Restock,45,140,Expense,6300,Cash
2026-05-14,TXN2739,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-14,TXN2740,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-14,TXN2741,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-05-14,TXN2742,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-14,TXN2743,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-05-14,TXN2744,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-14,TXN2745,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-14,TXN2746,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-05-14,TXN2747,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-15,TXN2748,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-05-15,TXN2749,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-15,TXN2750,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-15,TXN2751,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,Card
2026-05-15,TXN2752,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-05-15,TXN2753,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-05-15,TXN2754,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-15,TXN2755,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-15,TXN2756,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-15,TXN2757,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-05-15,TXN2758,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-15,TXN_RESTOCK_2758,P106,Restock: Britannia Marie Gold Biscuits,Restock,37,12,Expense,444,Cash
2026-05-16,TXN2759,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-16,TXN2760,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-16,TXN2761,P106,Britannia Marie Gold Biscuits,Snacks,3,15,Sale,45,Cash
2026-05-16,TXN2762,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-16,TXN2763,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,Cash
2026-05-16,TXN2764,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-16,TXN2765,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-16,TXN2766,P105,Toor Dal Premium 1kg,Pulses,2,180,Sale,360,UPI
2026-05-16,TXN2767,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-16,TXN2768,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-16,TXN2769,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-16,TXN2770,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-05-16,TXN2771,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,Cash
2026-05-16,TXN2772,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-16,TXN2773,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-05-16,TXN2774,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Card
2026-05-16,TXN2775,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Cash
2026-05-16,TXN2776,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,Cash
2026-05-16,TXN2777,P107,Brooke Bond Red Label Tea 250g,Beverages,6,120,Sale,720,UPI
2026-05-16,TXN2778,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-16,TXN2779,P105,Toor Dal Premium 1kg,Pulses,6,180,Sale,1080,Cash
2026-05-16,TXN2780,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-16,TXN2781,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,UPI
2026-05-17,TXN2782,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Cash
2026-05-17,TXN2783,P102,Gold Winner Sunflower Oil 1L,Oils,5,140,Sale,700,UPI
2026-05-17,TXN2784,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-17,TXN2785,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-17,TXN2786,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-17,TXN2787,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-17,TXN2788,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,UPI
2026-05-17,TXN2789,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-17,TXN2790,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-17,TXN2791,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,UPI
2026-05-17,TXN2792,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-17,TXN2793,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,UPI
2026-05-17,TXN2794,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,Card
2026-05-17,TXN2795,P107,Brooke Bond Red Label Tea 250g,Beverages,3,120,Sale,360,UPI
2026-05-17,TXN2796,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-18,TXN2797,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-18,TXN2798,P108,Sunsilk Black Shampoo 180ml,Personal Care,3,145,Sale,435,Cash
2026-05-18,TXN2799,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
2026-05-18,TXN2800,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-18,TXN2801,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Card
2026-05-18,TXN2802,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,Cash
2026-05-18,TXN2803,P105,Toor Dal Premium 1kg,Pulses,1,180,Sale,180,Cash
2026-05-18,TXN2804,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-05-18,TXN2805,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-18,TXN2806,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-18,TXN2807,P106,Britannia Marie Gold Biscuits,Snacks,2,15,Sale,30,Cash
2026-05-18,TXN2808,P103,Tata Salt 1kg,Condiments,3,28,Sale,84,Card
2026-05-19,TXN2809,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-19,TXN2810,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-19,TXN2811,P107,Brooke Bond Red Label Tea 250g,Beverages,2,120,Sale,240,UPI
2026-05-19,TXN2812,P105,Toor Dal Premium 1kg,Pulses,3,180,Sale,540,Cash
2026-05-19,TXN2813,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-19,TXN2814,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-19,TXN2815,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-19,TXN2816,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-19,TXN2817,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-19,TXN2818,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-19,TXN2819,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-19,TXN2820,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-20,TXN2821,P102,Gold Winner Sunflower Oil 1L,Oils,2,140,Sale,280,UPI
2026-05-20,TXN2822,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-20,TXN2823,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-20,TXN2824,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,UPI
2026-05-20,TXN2825,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,Cash
2026-05-20,TXN2826,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-20,TXN2827,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-20,TXN2828,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Cash
2026-05-20,TXN2829,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,2,280,Sale,560,Card
2026-05-20,TXN2830,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-20,TXN2831,P102,Gold Winner Sunflower Oil 1L,Oils,3,140,Sale,420,UPI
2026-05-20,TXN2832,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-20,TXN2833,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-20,TXN2834,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-21,TXN2835,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-21,TXN2836,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-21,TXN2837,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-21,TXN2838,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-21,TXN2839,P101,Premium Basmati Rice 5kg,Grains,3,450,Sale,1350,Cash
2026-05-21,TXN2840,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-22,TXN2841,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-22,TXN2842,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,Card
2026-05-22,TXN2843,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-22,TXN2844,P106,Britannia Marie Gold Biscuits,Snacks,1,15,Sale,15,UPI
2026-05-22,TXN2845,P102,Gold Winner Sunflower Oil 1L,Oils,6,140,Sale,840,Cash
2026-05-22,TXN2846,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-22,TXN2847,P108,Sunsilk Black Shampoo 180ml,Personal Care,1,145,Sale,145,UPI
2026-05-22,TXN2848,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,UPI
2026-05-22,TXN2849,P107,Brooke Bond Red Label Tea 250g,Beverages,1,120,Sale,120,UPI
2026-05-22,TXN2850,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,Cash
2026-05-23,TXN2851,P108,Sunsilk Black Shampoo 180ml,Personal Care,2,145,Sale,290,UPI
2026-05-23,TXN2852,P104,Aashirvaad Shudh Chakki Atta 5kg,Grains,1,280,Sale,280,UPI
2026-05-23,TXN2853,P101,Premium Basmati Rice 5kg,Grains,1,450,Sale,450,UPI
2026-05-23,TXN2854,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-23,TXN2855,P102,Gold Winner Sunflower Oil 1L,Oils,1,140,Sale,140,Cash
2026-05-23,TXN2856,P101,Premium Basmati Rice 5kg,Grains,2,450,Sale,900,UPI
2026-05-23,TXN2857,P103,Tata Salt 1kg,Condiments,1,28,Sale,28,UPI
2026-05-23,TXN2858,P103,Tata Salt 1kg,Condiments,2,28,Sale,56,UPI
